Time_Slot,Call_Count,Date,Weekday,Is_Weekend,Up_Count,Down_Count,Up_Ratio,Hour,Minute,Traffic_Mode
2025-11-04 14:30:00,42,2025-11-04,1,False,17,25,0.40476190476190477,14,30,高流量
2025-11-04 14:35:00,33,2025-11-04,1,False,16,17,0.48484848484848486,14,35,高流量
2025-11-04 14:40:00,39,2025-11-04,1,False,18,21,0.46153846153846156,14,40,高流量
2025-11-04 14:45:00,26,2025-11-04,1,False,14,12,0.5384615384615384,14,45,高流量
2025-11-04 14:50:00,41,2025-11-04,1,False,21,20,0.5121951219512195,14,50,高流量
2025-11-04 14:55:00,41,2025-11-04,1,False,21,20,0.5121951219512195,14,55,高流量
2025-11-04 15:00:00,39,2025-11-04,1,False,19,20,0.48717948717948717,15,0,高流量
2025-11-04 15:05:00,34,2025-11-04,1,False,18,16,0.5294117647058824,15,5,高流量
2025-11-04 15:10:00,36,2025-11-04,1,False,17,19,0.4722222222222222,15,10,高流量
2025-11-04 15:15:00,36,2025-11-04,1,False,14,22,0.3888888888888889,15,15,高流量
2025-11-04 15:20:00,43,2025-11-04,1,False,19,24,0.4418604651162791,15,20,高流量
2025-11-04 15:25:00,45,2025-11-04,1,False,19,26,0.4222222222222222,15,25,高流量
2025-11-04 15:30:00,40,2025-11-04,1,False,18,22,0.45,15,30,高流量
2025-11-04 15:35:00,39,2025-11-04,1,False,18,21,0.46153846153846156,15,35,高流量
2025-11-04 15:40:00,38,2025-11-04,1,False,18,20,0.47368421052631576,15,40,高流量
2025-11-04 15:45:00,33,2025-11-04,1,False,15,18,0.45454545454545453,15,45,高流量
2025-11-04 15:50:00,29,2025-11-04,1,False,11,18,0.3793103448275862,15,50,高流量
2025-11-04 15:55:00,41,2025-11-04,1,False,19,22,0.4634146341463415,15,55,高流量
2025-11-04 16:00:00,35,2025-11-04,1,False,13,22,0.37142857142857144,16,0,高流量
2025-11-04 16:05:00,33,2025-11-04,1,False,13,20,0.3939393939393939,16,5,高流量
2025-11-04 16:10:00,32,2025-11-04,1,False,16,16,0.5,16,10,高流量
2025-11-04 16:15:00,41,2025-11-04,1,False,15,26,0.36585365853658536,16,15,高流量
2025-11-04 16:20:00,39,2025-11-04,1,False,15,24,0.38461538461538464,16,20,高流量
2025-11-04 16:25:00,29,2025-11-04,1,False,12,17,0.41379310344827586,16,25,高流量
2025-11-04 16:30:00,38,2025-11-04,1,False,15,23,0.39473684210526316,16,30,高流量
2025-11-04 16:35:00,41,2025-11-04,1,False,18,23,0.43902439024390244,16,35,高流量
2025-11-04 16:40:00,37,2025-11-04,1,False,16,21,0.43243243243243246,16,40,高流量
2025-11-04 16:45:00,46,2025-11-04,1,False,18,28,0.391304347826087,16,45,高流量
2025-11-04 16:50:00,33,2025-11-04,1,False,18,15,0.5454545454545454,16,50,高流量
2025-11-04 16:55:00,41,2025-11-04,1,False,20,21,0.4878048780487805,16,55,高流量
2025-11-04 17:00:00,40,2025-11-04,1,False,16,24,0.4,17,0,高流量
2025-11-04 17:05:00,37,2025-11-04,1,False,14,23,0.3783783783783784,17,5,高流量
2025-11-04 17:10:00,32,2025-11-04,1,False,17,15,0.53125,17,10,高流量
2025-11-04 17:15:00,35,2025-11-04,1,False,9,26,0.2571428571428571,17,15,晚间下行高峰
2025-11-04 17:20:00,32,2025-11-04,1,False,16,16,0.5,17,20,高流量
2025-11-04 17:25:00,44,2025-11-04,1,False,24,20,0.5454545454545454,17,25,高流量
2025-11-04 17:30:00,42,2025-11-04,1,False,18,24,0.42857142857142855,17,30,高流量
2025-11-04 17:35:00,38,2025-11-04,1,False,14,24,0.3684210526315789,17,35,高流量
2025-11-04 17:40:00,37,2025-11-04,1,False,14,23,0.3783783783783784,17,40,高流量
2025-11-04 17:45:00,32,2025-11-04,1,False,14,18,0.4375,17,45,高流量
2025-11-04 17:50:00,40,2025-11-04,1,False,14,26,0.35,17,50,高流量
2025-11-04 17:55:00,38,2025-11-04,1,False,15,23,0.39473684210526316,17,55,高流量
2025-11-04 18:00:00,59,2025-11-04,1,False,9,50,0.15254237288135594,18,0,晚间下行高峰
2025-11-04 18:05:00,62,2025-11-04,1,False,16,46,0.25806451612903225,18,5,晚间下行高峰
2025-11-04 18:10:00,57,2025-11-04,1,False,11,46,0.19298245614035087,18,10,晚间下行高峰
2025-11-04 18:15:00,61,2025-11-04,1,False,11,50,0.18032786885245902,18,15,晚间下行高峰
2025-11-04 18:20:00,77,2025-11-04,1,False,19,58,0.24675324675324675,18,20,晚间下行高峰
2025-11-04 18:25:00,67,2025-11-04,1,False,7,60,0.1044776119402985,18,25,晚间下行高峰
2025-11-04 18:30:00,60,2025-11-04,1,False,12,48,0.2,18,30,晚间下行高峰
2025-11-04 18:35:00,60,2025-11-04,1,False,13,47,0.21666666666666667,18,35,晚间下行高峰
2025-11-04 18:40:00,59,2025-11-04,1,False,9,50,0.15254237288135594,18,40,晚间下行高峰
2025-11-04 18:45:00,60,2025-11-04,1,False,8,52,0.13333333333333333,18,45,晚间下行高峰
2025-11-04 18:50:00,60,2025-11-04,1,False,8,52,0.13333333333333333,18,50,晚间下行高峰
2025-11-04 18:55:00,64,2025-11-04,1,False,12,52,0.1875,18,55,晚间下行高峰
2025-11-04 19:00:00,62,2025-11-04,1,False,11,51,0.1774193548387097,19,0,高流量
2025-11-04 19:05:00,62,2025-11-04,1,False,10,52,0.16129032258064516,19,5,高流量
2025-11-04 19:10:00,64,2025-11-04,1,False,11,53,0.171875,19,10,高流量
2025-11-04 19:15:00,59,2025-11-04,1,False,8,51,0.13559322033898305,19,15,高流量
2025-11-04 19:20:00,63,2025-11-04,1,False,5,58,0.07936507936507936,19,20,高流量
2025-11-04 19:25:00,69,2025-11-04,1,False,14,55,0.2028985507246377,19,25,高流量
2025-11-04 19:30:00,63,2025-11-04,1,False,10,53,0.15873015873015872,19,30,高流量
2025-11-04 19:35:00,59,2025-11-04,1,False,6,53,0.1016949152542373,19,35,高流量
2025-11-04 19:40:00,51,2025-11-04,1,False,10,41,0.19607843137254902,19,40,高流量
2025-11-04 19:45:00,39,2025-11-04,1,False,10,29,0.2564102564102564,19,45,高流量
2025-11-04 19:50:00,30,2025-11-04,1,False,6,24,0.2,19,50,高流量
2025-11-04 19:55:00,34,2025-11-04,1,False,9,25,0.2647058823529412,19,55,高流量
2025-11-04 20:00:00,30,2025-11-04,1,False,6,24,0.2,20,0,高流量
2025-11-04 20:05:00,35,2025-11-04,1,False,5,30,0.14285714285714285,20,5,高流量
2025-11-04 20:10:00,28,2025-11-04,1,False,9,19,0.32142857142857145,20,10,高流量
2025-11-04 20:15:00,29,2025-11-04,1,False,5,24,0.1724137931034483,20,15,高流量
2025-11-04 20:20:00,35,2025-11-04,1,False,10,25,0.2857142857142857,20,20,高流量
2025-11-04 20:25:00,20,2025-11-04,1,False,8,12,0.4,20,25,高流量
2025-11-04 20:30:00,26,2025-11-04,1,False,7,19,0.2692307692307692,20,30,高流量
2025-11-04 20:35:00,23,2025-11-04,1,False,9,14,0.391304347826087,20,35,高流量
2025-11-04 20:40:00,20,2025-11-04,1,False,3,17,0.15,20,40,高流量
2025-11-04 20:45:00,21,2025-11-04,1,False,5,16,0.23809523809523808,20,45,高流量
2025-11-04 20:50:00,20,2025-11-04,1,False,2,18,0.1,20,50,高流量
2025-11-04 20:55:00,19,2025-11-04,1,False,4,15,0.21052631578947367,20,55,高流量
2025-11-04 21:00:00,19,2025-11-04,1,False,2,17,0.10526315789473684,21,0,高流量
2025-11-04 21:05:00,18,2025-11-04,1,False,2,16,0.1111111111111111,21,5,高流量
2025-11-04 21:10:00,20,2025-11-04,1,False,8,12,0.4,21,10,高流量
2025-11-04 21:15:00,16,2025-11-04,1,False,3,13,0.1875,21,15,高流量
2025-11-04 21:20:00,20,2025-11-04,1,False,6,14,0.3,21,20,高流量
2025-11-04 21:25:00,16,2025-11-04,1,False,2,14,0.125,21,25,高流量
2025-11-04 21:30:00,16,2025-11-04,1,False,2,14,0.125,21,30,高流量
2025-11-04 21:35:00,22,2025-11-04,1,False,6,16,0.2727272727272727,21,35,高流量
2025-11-04 21:40:00,18,2025-11-04,1,False,6,12,0.3333333333333333,21,40,高流量
2025-11-04 21:45:00,10,2025-11-04,1,False,1,9,0.1,21,45,高流量
2025-11-04 21:50:00,11,2025-11-04,1,False,3,8,0.2727272727272727,21,50,高流量
2025-11-04 21:55:00,16,2025-11-04,1,False,4,12,0.25,21,55,高流量
2025-11-04 22:00:00,18,2025-11-04,1,False,2,16,0.1111111111111111,22,0,高流量
2025-11-04 22:05:00,10,2025-11-04,1,False,0,10,0.0,22,5,高流量
2025-11-04 22:10:00,6,2025-11-04,1,False,1,5,0.16666666666666666,22,10,高流量
2025-11-04 22:15:00,11,2025-11-04,1,False,0,11,0.0,22,15,高流量
2025-11-04 22:20:00,7,2025-11-04,1,False,0,7,0.0,22,20,高流量
2025-11-04 22:25:00,5,2025-11-04,1,False,0,5,0.0,22,25,高流量
2025-11-04 22:30:00,6,2025-11-04,1,False,0,6,0.0,22,30,高流量
2025-11-04 22:35:00,8,2025-11-04,1,False,3,5,0.375,22,35,高流量
2025-11-04 22:40:00,6,2025-11-04,1,False,1,5,0.16666666666666666,22,40,高流量
2025-11-04 22:45:00,9,2025-11-04,1,False,2,7,0.2222222222222222,22,45,高流量
2025-11-04 22:50:00,4,2025-11-04,1,False,1,3,0.25,22,50,正常流量
2025-11-04 22:55:00,5,2025-11-04,1,False,2,3,0.4,22,55,高流量
2025-11-04 23:00:00,8,2025-11-04,1,False,1,7,0.125,23,0,高流量
2025-11-04 23:05:00,6,2025-11-04,1,False,2,4,0.3333333333333333,23,5,高流量
2025-11-04 23:10:00,7,2025-11-04,1,False,0,7,0.0,23,10,高流量
2025-11-04 23:15:00,8,2025-11-04,1,False,0,8,0.0,23,15,高流量
2025-11-04 23:20:00,6,2025-11-04,1,False,1,5,0.16666666666666666,23,20,高流量
2025-11-04 23:25:00,2,2025-11-04,1,False,0,2,0.0,23,25,正常流量
2025-11-04 23:30:00,4,2025-11-04,1,False,1,3,0.25,23,30,正常流量
2025-11-04 23:35:00,4,2025-11-04,1,False,0,4,0.0,23,35,正常流量
2025-11-04 23:40:00,1,2025-11-04,1,False,0,1,0.0,23,40,极低流量
2025-11-04 23:45:00,4,2025-11-04,1,False,1,3,0.25,23,45,正常流量
2025-11-04 23:50:00,4,2025-11-04,1,False,0,4,0.0,23,50,正常流量
2025-11-05 00:00:00,4,2025-11-05,2,False,0,4,0.0,0,0,正常流量
2025-11-05 00:05:00,5,2025-11-05,2,False,1,4,0.2,0,5,高流量
2025-11-05 00:10:00,2,2025-11-05,2,False,0,2,0.0,0,10,正常流量
2025-11-05 00:15:00,3,2025-11-05,2,False,0,3,0.0,0,15,正常流量
2025-11-05 00:20:00,5,2025-11-05,2,False,0,5,0.0,0,20,高流量
2025-11-05 00:25:00,2,2025-11-05,2,False,0,2,0.0,0,25,正常流量
2025-11-05 00:30:00,1,2025-11-05,2,False,0,1,0.0,0,30,极低流量
2025-11-05 00:40:00,2,2025-11-05,2,False,0,2,0.0,0,40,正常流量
2025-11-05 00:45:00,2,2025-11-05,2,False,0,2,0.0,0,45,正常流量
2025-11-05 00:50:00,3,2025-11-05,2,False,0,3,0.0,0,50,正常流量
2025-11-05 00:55:00,2,2025-11-05,2,False,0,2,0.0,0,55,正常流量
2025-11-05 01:00:00,1,2025-11-05,2,False,0,1,0.0,1,0,极低流量
2025-11-05 01:05:00,3,2025-11-05,2,False,0,3,0.0,1,5,正常流量
2025-11-05 01:10:00,2,2025-11-05,2,False,0,2,0.0,1,10,正常流量
2025-11-05 01:35:00,1,2025-11-05,2,False,0,1,0.0,1,35,极低流量
2025-11-05 01:50:00,1,2025-11-05,2,False,0,1,0.0,1,50,极低流量
2025-11-05 02:00:00,1,2025-11-05,2,False,0,1,0.0,2,0,极低流量
2025-11-05 02:15:00,2,2025-11-05,2,False,0,2,0.0,2,15,正常流量
2025-11-05 02:25:00,3,2025-11-05,2,False,2,1,0.6666666666666666,2,25,正常流量
2025-11-05 02:35:00,1,2025-11-05,2,False,0,1,0.0,2,35,极低流量
2025-11-05 02:50:00,1,2025-11-05,2,False,0,1,0.0,2,50,极低流量
2025-11-05 02:55:00,1,2025-11-05,2,False,0,1,0.0,2,55,极低流量
2025-11-05 03:05:00,1,2025-11-05,2,False,0,1,0.0,3,5,极低流量
2025-11-05 03:20:00,1,2025-11-05,2,False,0,1,0.0,3,20,极低流量
2025-11-05 03:25:00,1,2025-11-05,2,False,0,1,0.0,3,25,极低流量
2025-11-05 04:20:00,2,2025-11-05,2,False,0,2,0.0,4,20,正常流量
2025-11-05 04:50:00,1,2025-11-05,2,False,0,1,0.0,4,50,极低流量
2025-11-05 05:00:00,2,2025-11-05,2,False,2,0,1.0,5,0,正常流量
2025-11-05 05:05:00,6,2025-11-05,2,False,6,0,1.0,5,5,高流量
2025-11-05 05:50:00,1,2025-11-05,2,False,0,1,0.0,5,50,极低流量
2025-11-05 06:15:00,2,2025-11-05,2,False,2,0,1.0,6,15,正常流量
2025-11-05 06:20:00,2,2025-11-05,2,False,2,0,1.0,6,20,正常流量
2025-11-05 06:30:00,2,2025-11-05,2,False,2,0,1.0,6,30,正常流量
2025-11-05 06:35:00,3,2025-11-05,2,False,3,0,1.0,6,35,正常流量
2025-11-05 06:45:00,5,2025-11-05,2,False,5,0,1.0,6,45,高流量
2025-11-05 06:50:00,5,2025-11-05,2,False,5,0,1.0,6,50,高流量
2025-11-05 06:55:00,3,2025-11-05,2,False,3,0,1.0,6,55,正常流量
2025-11-05 07:00:00,3,2025-11-05,2,False,2,1,0.6666666666666666,7,0,正常流量
2025-11-05 07:05:00,2,2025-11-05,2,False,1,1,0.5,7,5,正常流量
2025-11-05 07:10:00,1,2025-11-05,2,False,1,0,1.0,7,10,极低流量
2025-11-05 07:15:00,8,2025-11-05,2,False,5,3,0.625,7,15,高流量
2025-11-05 07:20:00,9,2025-11-05,2,False,8,1,0.8888888888888888,7,20,早晨上行高峰
2025-11-05 07:25:00,6,2025-11-05,2,False,1,5,0.16666666666666666,7,25,高流量
2025-11-05 07:30:00,5,2025-11-05,2,False,4,1,0.8,7,30,早晨上行高峰
2025-11-05 07:35:00,1,2025-11-05,2,False,0,1,0.0,7,35,极低流量
2025-11-05 07:40:00,5,2025-11-05,2,False,4,1,0.8,7,40,早晨上行高峰
2025-11-05 07:45:00,2,2025-11-05,2,False,2,0,1.0,7,45,早晨上行高峰
2025-11-05 07:50:00,9,2025-11-05,2,False,7,2,0.7777777777777778,7,50,早晨上行高峰
2025-11-05 08:00:00,6,2025-11-05,2,False,3,3,0.5,8,0,高流量
2025-11-05 08:05:00,2,2025-11-05,2,False,2,0,1.0,8,5,早晨上行高峰
2025-11-05 08:10:00,6,2025-11-05,2,False,6,0,1.0,8,10,早晨上行高峰
2025-11-05 08:15:00,2,2025-11-05,2,False,1,1,0.5,8,15,正常流量
2025-11-05 08:20:00,2,2025-11-05,2,False,2,0,1.0,8,20,早晨上行高峰
2025-11-05 08:25:00,2,2025-11-05,2,False,2,0,1.0,8,25,早晨上行高峰
2025-11-05 08:30:00,3,2025-11-05,2,False,2,1,0.6666666666666666,8,30,正常流量
2025-11-05 08:35:00,3,2025-11-05,2,False,0,3,0.0,8,35,正常流量
2025-11-05 08:40:00,2,2025-11-05,2,False,2,0,1.0,8,40,早晨上行高峰
2025-11-05 08:45:00,10,2025-11-05,2,False,9,1,0.9,8,45,早晨上行高峰
2025-11-05 08:50:00,10,2025-11-05,2,False,10,0,1.0,8,50,早晨上行高峰
2025-11-05 08:55:00,10,2025-11-05,2,False,8,2,0.8,8,55,早晨上行高峰
2025-11-05 09:00:00,12,2025-11-05,2,False,8,4,0.6666666666666666,9,0,高流量
2025-11-05 09:05:00,13,2025-11-05,2,False,10,3,0.7692307692307693,9,5,高流量
2025-11-05 09:10:00,12,2025-11-05,2,False,9,3,0.75,9,10,高流量
2025-11-05 09:15:00,15,2025-11-05,2,False,14,1,0.9333333333333333,9,15,高流量
2025-11-05 09:20:00,13,2025-11-05,2,False,9,4,0.6923076923076923,9,20,高流量
2025-11-05 09:25:00,16,2025-11-05,2,False,12,4,0.75,9,25,高流量
2025-11-05 09:30:00,23,2025-11-05,2,False,17,6,0.7391304347826086,9,30,高流量
2025-11-05 09:35:00,19,2025-11-05,2,False,16,3,0.8421052631578947,9,35,高流量
2025-11-05 09:40:00,22,2025-11-05,2,False,20,2,0.9090909090909091,9,40,高流量
2025-11-05 09:45:00,27,2025-11-05,2,False,19,8,0.7037037037037037,9,45,高流量
2025-11-05 09:50:00,25,2025-11-05,2,False,19,6,0.76,9,50,高流量
2025-11-05 09:55:00,24,2025-11-05,2,False,19,5,0.7916666666666666,9,55,高流量
2025-11-05 10:00:00,35,2025-11-05,2,False,28,7,0.8,10,0,高流量
2025-11-05 10:05:00,41,2025-11-05,2,False,34,7,0.8292682926829268,10,5,高流量
2025-11-05 10:10:00,31,2025-11-05,2,False,26,5,0.8387096774193549,10,10,高流量
2025-11-05 10:15:00,37,2025-11-05,2,False,27,10,0.7297297297297297,10,15,高流量
2025-11-05 10:20:00,28,2025-11-05,2,False,25,3,0.8928571428571429,10,20,高流量
2025-11-05 10:25:00,38,2025-11-05,2,False,28,10,0.7368421052631579,10,25,高流量
2025-11-05 10:30:00,37,2025-11-05,2,False,20,17,0.5405405405405406,10,30,高流量
2025-11-05 10:35:00,36,2025-11-05,2,False,23,13,0.6388888888888888,10,35,高流量
2025-11-05 10:40:00,37,2025-11-05,2,False,25,12,0.6756756756756757,10,40,高流量
2025-11-05 10:45:00,39,2025-11-05,2,False,24,15,0.6153846153846154,10,45,高流量
2025-11-05 10:50:00,41,2025-11-05,2,False,26,15,0.6341463414634146,10,50,高流量
2025-11-05 10:55:00,48,2025-11-05,2,False,30,18,0.625,10,55,高流量
2025-11-05 11:00:00,36,2025-11-05,2,False,23,13,0.6388888888888888,11,0,高流量
2025-11-05 11:05:00,38,2025-11-05,2,False,20,18,0.5263157894736842,11,5,午餐时段
2025-11-05 11:10:00,39,2025-11-05,2,False,22,17,0.5641025641025641,11,10,午餐时段
2025-11-05 11:15:00,41,2025-11-05,2,False,23,18,0.5609756097560976,11,15,午餐时段
2025-11-05 11:20:00,34,2025-11-05,2,False,20,14,0.5882352941176471,11,20,午餐时段
2025-11-05 11:25:00,43,2025-11-05,2,False,24,19,0.5581395348837209,11,25,午餐时段
2025-11-05 11:30:00,40,2025-11-05,2,False,23,17,0.575,11,30,午餐时段
2025-11-05 11:35:00,34,2025-11-05,2,False,17,17,0.5,11,35,午餐时段
2025-11-05 11:40:00,41,2025-11-05,2,False,19,22,0.4634146341463415,11,40,午餐时段
2025-11-05 11:45:00,27,2025-11-05,2,False,8,19,0.2962962962962963,11,45,高流量
2025-11-05 11:50:00,46,2025-11-05,2,False,19,27,0.41304347826086957,11,50,午餐时段
2025-11-05 11:55:00,51,2025-11-05,2,False,18,33,0.35294117647058826,11,55,高流量
2025-11-05 12:00:00,46,2025-11-05,2,False,14,32,0.30434782608695654,12,0,高流量
2025-11-05 12:05:00,49,2025-11-05,2,False,17,32,0.3469387755102041,12,5,高流量
2025-11-05 12:10:00,42,2025-11-05,2,False,16,26,0.38095238095238093,12,10,高流量
2025-11-05 12:15:00,44,2025-11-05,2,False,12,32,0.2727272727272727,12,15,高流量
2025-11-05 12:20:00,31,2025-11-05,2,False,12,19,0.3870967741935484,12,20,高流量
2025-11-05 12:25:00,14,2025-11-05,2,False,7,7,0.5,12,25,午餐时段
2025-11-05 12:30:00,17,2025-11-05,2,False,6,11,0.35294117647058826,12,30,高流量
2025-11-05 12:35:00,47,2025-11-05,2,False,20,27,0.425531914893617,12,35,午餐时段
2025-11-05 12:40:00,37,2025-11-05,2,False,16,21,0.43243243243243246,12,40,午餐时段
2025-11-05 12:45:00,40,2025-11-05,2,False,18,22,0.45,12,45,午餐时段
2025-11-05 12:50:00,41,2025-11-05,2,False,13,28,0.3170731707317073,12,50,高流量
2025-11-05 12:55:00,47,2025-11-05,2,False,18,29,0.3829787234042553,12,55,高流量
2025-11-05 13:00:00,38,2025-11-05,2,False,15,23,0.39473684210526316,13,0,高流量
2025-11-05 13:05:00,44,2025-11-05,2,False,13,31,0.29545454545454547,13,5,高流量
2025-11-05 13:10:00,45,2025-11-05,2,False,17,28,0.37777777777777777,13,10,高流量
2025-11-05 13:15:00,41,2025-11-05,2,False,19,22,0.4634146341463415,13,15,高流量
2025-11-05 13:20:00,28,2025-11-05,2,False,13,15,0.4642857142857143,13,20,高流量
2025-11-05 13:25:00,37,2025-11-05,2,False,18,19,0.4864864864864865,13,25,高流量
2025-11-05 13:30:00,39,2025-11-05,2,False,22,17,0.5641025641025641,13,30,高流量
2025-11-05 13:35:00,36,2025-11-05,2,False,22,14,0.6111111111111112,13,35,高流量
2025-11-05 13:40:00,43,2025-11-05,2,False,25,18,0.5813953488372093,13,40,高流量
2025-11-05 13:45:00,38,2025-11-05,2,False,21,17,0.5526315789473685,13,45,高流量
2025-11-05 13:50:00,48,2025-11-05,2,False,28,20,0.5833333333333334,13,50,高流量
2025-11-05 13:55:00,39,2025-11-05,2,False,22,17,0.5641025641025641,13,55,高流量
2025-11-05 14:00:00,40,2025-11-05,2,False,21,19,0.525,14,0,高流量
2025-11-05 14:05:00,39,2025-11-05,2,False,19,20,0.48717948717948717,14,5,高流量
2025-11-05 14:10:00,50,2025-11-05,2,False,33,17,0.66,14,10,高流量
2025-11-05 14:15:00,49,2025-11-05,2,False,28,21,0.5714285714285714,14,15,高流量
2025-11-05 14:20:00,58,2025-11-05,2,False,35,23,0.603448275862069,14,20,高流量
2025-11-05 14:25:00,52,2025-11-05,2,False,32,20,0.6153846153846154,14,25,高流量
2025-11-05 14:30:00,39,2025-11-05,2,False,21,18,0.5384615384615384,14,30,高流量
2025-11-05 14:35:00,38,2025-11-05,2,False,17,21,0.4473684210526316,14,35,高流量
2025-11-05 14:40:00,41,2025-11-05,2,False,16,25,0.3902439024390244,14,40,高流量
2025-11-05 14:45:00,38,2025-11-05,2,False,20,18,0.5263157894736842,14,45,高流量
2025-11-05 14:50:00,44,2025-11-05,2,False,19,25,0.4318181818181818,14,50,高流量
2025-11-05 14:55:00,39,2025-11-05,2,False,20,19,0.5128205128205128,14,55,高流量
2025-11-05 15:00:00,50,2025-11-05,2,False,21,29,0.42,15,0,高流量
2025-11-05 15:05:00,37,2025-11-05,2,False,18,19,0.4864864864864865,15,5,高流量
2025-11-05 15:10:00,46,2025-11-05,2,False,15,31,0.32608695652173914,15,10,高流量
2025-11-05 15:15:00,37,2025-11-05,2,False,15,22,0.40540540540540543,15,15,高流量
2025-11-05 15:20:00,35,2025-11-05,2,False,14,21,0.4,15,20,高流量
2025-11-05 15:25:00,35,2025-11-05,2,False,12,23,0.34285714285714286,15,25,高流量
2025-11-05 15:30:00,46,2025-11-05,2,False,23,23,0.5,15,30,高流量
2025-11-05 15:35:00,38,2025-11-05,2,False,18,20,0.47368421052631576,15,35,高流量
2025-11-05 15:40:00,27,2025-11-05,2,False,11,16,0.4074074074074074,15,40,高流量
2025-11-05 15:45:00,35,2025-11-05,2,False,14,21,0.4,15,45,高流量
2025-11-05 15:50:00,41,2025-11-05,2,False,18,23,0.43902439024390244,15,50,高流量
2025-11-05 15:55:00,45,2025-11-05,2,False,18,27,0.4,15,55,高流量
2025-11-05 16:00:00,44,2025-11-05,2,False,23,21,0.5227272727272727,16,0,高流量
2025-11-05 16:05:00,39,2025-11-05,2,False,18,21,0.46153846153846156,16,5,高流量
2025-11-05 16:10:00,33,2025-11-05,2,False,14,19,0.42424242424242425,16,10,高流量
2025-11-05 16:15:00,37,2025-11-05,2,False,17,20,0.4594594594594595,16,15,高流量
2025-11-05 16:20:00,47,2025-11-05,2,False,20,27,0.425531914893617,16,20,高流量
2025-11-05 16:25:00,37,2025-11-05,2,False,16,21,0.43243243243243246,16,25,高流量
2025-11-05 16:30:00,35,2025-11-05,2,False,16,19,0.45714285714285713,16,30,高流量
2025-11-05 16:35:00,33,2025-11-05,2,False,14,19,0.42424242424242425,16,35,高流量
2025-11-05 16:40:00,41,2025-11-05,2,False,18,23,0.43902439024390244,16,40,高流量
2025-11-05 16:45:00,36,2025-11-05,2,False,20,16,0.5555555555555556,16,45,高流量
2025-11-05 16:50:00,43,2025-11-05,2,False,20,23,0.46511627906976744,16,50,高流量
2025-11-05 16:55:00,37,2025-11-05,2,False,18,19,0.4864864864864865,16,55,高流量
2025-11-05 17:00:00,27,2025-11-05,2,False,10,17,0.37037037037037035,17,0,高流量
2025-11-05 17:05:00,33,2025-11-05,2,False,14,19,0.42424242424242425,17,5,高流量
2025-11-05 17:10:00,39,2025-11-05,2,False,22,17,0.5641025641025641,17,10,高流量
2025-11-05 17:15:00,38,2025-11-05,2,False,17,21,0.4473684210526316,17,15,高流量
2025-11-05 17:20:00,39,2025-11-05,2,False,15,24,0.38461538461538464,17,20,高流量
2025-11-05 17:25:00,38,2025-11-05,2,False,15,23,0.39473684210526316,17,25,高流量
2025-11-05 17:30:00,31,2025-11-05,2,False,15,16,0.4838709677419355,17,30,高流量
2025-11-05 17:35:00,37,2025-11-05,2,False,17,20,0.4594594594594595,17,35,高流量
2025-11-05 17:40:00,36,2025-11-05,2,False,19,17,0.5277777777777778,17,40,高流量
2025-11-05 17:45:00,25,2025-11-05,2,False,6,19,0.24,17,45,晚间下行高峰
2025-11-05 17:50:00,32,2025-11-05,2,False,15,17,0.46875,17,50,高流量
2025-11-05 17:55:00,36,2025-11-05,2,False,12,24,0.3333333333333333,17,55,高流量
2025-11-05 18:00:00,50,2025-11-05,2,False,16,34,0.32,18,0,高流量
2025-11-05 18:05:00,55,2025-11-05,2,False,10,45,0.18181818181818182,18,5,晚间下行高峰
2025-11-05 18:10:00,65,2025-11-05,2,False,10,55,0.15384615384615385,18,10,晚间下行高峰
2025-11-05 18:15:00,68,2025-11-05,2,False,16,52,0.23529411764705882,18,15,晚间下行高峰
2025-11-05 18:20:00,60,2025-11-05,2,False,13,47,0.21666666666666667,18,20,晚间下行高峰
2025-11-05 18:25:00,67,2025-11-05,2,False,16,51,0.23880597014925373,18,25,晚间下行高峰
2025-11-05 18:30:00,67,2025-11-05,2,False,10,57,0.14925373134328357,18,30,晚间下行高峰
2025-11-05 18:35:00,65,2025-11-05,2,False,10,55,0.15384615384615385,18,35,晚间下行高峰
2025-11-05 18:40:00,62,2025-11-05,2,False,7,55,0.11290322580645161,18,40,晚间下行高峰
2025-11-05 18:45:00,64,2025-11-05,2,False,8,56,0.125,18,45,晚间下行高峰
2025-11-05 18:50:00,69,2025-11-05,2,False,10,59,0.14492753623188406,18,50,晚间下行高峰
2025-11-05 18:55:00,64,2025-11-05,2,False,11,53,0.171875,18,55,晚间下行高峰
2025-11-05 19:00:00,68,2025-11-05,2,False,11,57,0.16176470588235295,19,0,高流量
2025-11-05 19:05:00,69,2025-11-05,2,False,7,62,0.10144927536231885,19,5,高流量
2025-11-05 19:10:00,67,2025-11-05,2,False,7,60,0.1044776119402985,19,10,高流量
2025-11-05 19:15:00,61,2025-11-05,2,False,6,55,0.09836065573770492,19,15,高流量
2025-11-05 19:20:00,61,2025-11-05,2,False,9,52,0.14754098360655737,19,20,高流量
2025-11-05 19:25:00,62,2025-11-05,2,False,10,52,0.16129032258064516,19,25,高流量
2025-11-05 19:30:00,60,2025-11-05,2,False,6,54,0.1,19,30,高流量
2025-11-05 19:35:00,60,2025-11-05,2,False,6,54,0.1,19,35,高流量
2025-11-05 19:40:00,55,2025-11-05,2,False,6,49,0.10909090909090909,19,40,高流量
2025-11-05 19:45:00,39,2025-11-05,2,False,11,28,0.28205128205128205,19,45,高流量
